[2026-04-30 22:53:49] 开始执行论文搜索任务
搜索关键词: code
搜索日期范围: 2026-04-29
正在获取论文...
[arXiv] 2026-04-29 | Large-eddy simulation nets (LESnets) based on physics-informed neural operator for wall-bounded turbulence
[arXiv] 2026-04-29 | Structure-Aware Tensorial Model Reduction
[arXiv] 2026-04-29 | Algebraic quantum kinematics and SR-selection
[arXiv] 2026-04-29 | Explaining the "Why": A Unified Framework for the Additive Attribution of Changes in Arbitrary Measures
[arXiv] 2026-04-29 | GaitKD: A Universal Decoupled Distillation Framework for Efficient Gait Recognition
[arXiv] 2026-04-29 | Spotlight, priorsketching and Bayesian approximation error paradigms
[arXiv] 2026-04-29 | The Reservation Inflation of Hard Money: Gold-Standard Deflation and the Real Expansion of Nominal Claims, 1873-1896
[arXiv] 2026-04-29 | TimeMM: Time-as-Operator Spectral Filtering for Dynamic Multimodal Recommendation
[arXiv] 2026-04-29 | Optimal Asymptotic Behavior at Infinity of Solutions to the Lagrangian Mean Curvature Equation with Supercritical Phase in Dimension Two
[arXiv] 2026-04-29 | MetaSR: Content-Adaptive Metadata Orchestration for Generative Super-Resolution
[arXiv] 2026-04-29 | Recurrence-Based Nonlinear Vocal Dynamics as Digital Biomarkers for Depression Detection from Conversational Speech
[arXiv] 2026-04-29 | Coexistence of d-Wave Altermagnetism and Topological States in Janus FeSeX (X = S, Te) Monolayers
[arXiv] 2026-04-29 | The $p$-powers dividing certain exponential sums
[arXiv] 2026-04-29 | Revisiting the mixing length scaling in pressure-gradient turbulent boundary layers via a symmetry approach
[arXiv] 2026-04-29 | Complex first-passage transport in ring networks with long-range jumps and stochastic resetting
[arXiv] 2026-04-29 | A note on the moduli of stable sheaves on elliptic ruled surfaces
[arXiv] 2026-04-29 | Resolved Maps of Gas and Dust in a Massive Quiescent Galaxy at z=2 from INQUEST-JWST: Evidence of Accretion and Rejuvenation
[arXiv] 2026-04-29 | Privacy-Preserving Clothing Classification using Vision Transformer for Thermal Comfort Estimation
[arXiv] 2026-04-29 | MoRFI: Monotonic Sparse Autoencoder Feature Identification
[arXiv] 2026-04-29 | Rule-based High-Level Coaching for Goal-Conditioned Reinforcement Learning in Search-and-Rescue UAV Missions Under Limited-Simulation Training
[arXiv] 2026-04-29 | Bootstrap Inference in Nonlinear Panel Data Models with Interactive Fixed Effects
[arXiv] 2026-04-29 | Exploring the Efficiency of 3D-Stacked AI Chip Architecture for LLM Inference with Voxel
[arXiv] 2026-04-29 | Sharp One-Dimensional Sub-Gaussian Comparison in Convex Order
[arXiv] 2026-04-29 | Semi-supervised learning with max-margin graph cuts
[arXiv] 2026-04-29 | What Is the Cost of Energy Monitoring? An Empirical Study on the Overhead of RAPL-Based Tools
[arXiv] 2026-04-29 | Classical simulation of free-fermionic dynamics and quantum chemistry with magic input
[arXiv] 2026-04-29 | Asynchronous Federated Unlearning with Invariance Calibration for Medical Imaging
[arXiv] 2026-04-29 | MISES: Minimal Information Sufficiency for Effective Service
[arXiv] 2026-04-29 | Bian Que: An Agentic Framework with Flexible Skill Arrangement for Online System Operations
[arXiv] 2026-04-29 | Transport characteristics of bulk and edge states in an off-diagonal Aubry--André--Harper chain
[arXiv] 2026-04-29 | MesonGS++: Post-training Compression of 3D Gaussian Splatting with Hyperparameter Searching
[arXiv] 2026-04-29 | GLoop: A Monte Carlo program to construct higher-loop integrals from lower-loop structures
[arXiv] 2026-04-29 | Effectiveness of nonflow suppression using multi-particle correlators
[arXiv] 2026-04-29 | First evidence of the decay $B^+\toπ^+ e^+ e^-$
[arXiv] 2026-04-29 | Deep Policy Iteration for High-Dimensional Mean-Field Games with Regenerative Reformulation
[arXiv] 2026-04-29 | Virtual-reality based patient-specific simulation of spine surgical procedures: A fast, highly automated and high-fidelity system for surgical education and planning
[arXiv] 2026-04-29 | MemOVCD: Training-Free Open-Vocabulary Change Detection via Cross-Temporal Memory Reasoning and Global-Local Adaptive Rectification
[arXiv] 2026-04-29 | FeatureFox: Sample-Efficient Panoptic Graph Segmentation for Machining Feature Recognition in B-Rep 3D-CAD Models
[arXiv] 2026-04-29 | Factorized Latent Reasoning for LLM-based Recommendation
[arXiv] 2026-04-29 | A note on quantitative stability in Hilbert spaces
[arXiv] 2026-04-29 | Sub-50 Picosecond exceptionally Bright Perovskite Scintillation by Unlocking Giant Oscillator Strength
[arXiv] 2026-04-29 | Analytically Characterized Optimal Power Control for Signal-Level-Integrated Sensing, Computing and Communication in Federated Learning
[arXiv] 2026-04-29 | Analysis of the weight Diagram Associated with Foliations on the $\mathbb{CP}^{2}$
[arXiv] 2026-04-29 | Finite-Window Centered Organization of Neighboring Poles
[arXiv] 2026-04-29 | Radial Profiles of Binary Fraction in Elliptical Galaxies
[arXiv] 2026-04-29 | On the binary relations defined using GD1 and 1GD inverses over infinite dimensional vector spaces
[arXiv] 2026-04-29 | Recovering Product BMO from Schatten Hankel operators
[arXiv] 2026-04-29 | Fast, powerful, low-noise optical pumping of an atomic vapor with semiconductor optical amplifiers
[arXiv] 2026-04-29 | On (In)approximability of MaxMin Independent Set Reconfiguration
[arXiv] 2026-04-29 | Invariant Sets and Boundary Systems of Nonautonomous Differential Inclusions
[arXiv] 2026-04-29 | Observation of Non-Markovian Evolution of Tripartite Quantum Steering
[arXiv] 2026-04-29 | A Leakage Bound for Confidence Sets after Black-Box Selection
[arXiv] 2026-04-29 | Compartment Modelling of Multiphase Reactors using Unsupervised Clustering
[arXiv] 2026-04-29 | Deformation of pairs of $\mathbb{P}^3$ and hypersurfaces
[arXiv] 2026-04-29 | Atomic-Probe Governance for Skill Updates in Compositional Robot Policies
[arXiv] 2026-04-29 | Transferability of Token Usage Rights: A Design Space Analysis of Generative AI Services
[arXiv] 2026-04-29 | Beyond conventional skyrmions in synthetic antiferromagnets
[arXiv] 2026-04-29 | A Toolkit for Detecting Spurious Correlations in Speech Datasets
[arXiv] 2026-04-29 | What Makes Software Bugs Escape Testing? Evidence from a Large-Scale Empirical Study
[arXiv] 2026-04-29 | Full band denoising of room impulse response in the wavelet domain with dictionary learning
[arXiv] 2026-04-29 | Third-order intrinsic anomalous Hall effect as a transport fingerprint of altermagnets
[arXiv] 2026-04-29 | Fixed points of orientation-preserving full transformation
[arXiv] 2026-04-29 | Inverse Design of Cellular Composites for Targeted Nonlinear Mechanical Response via Multi-Fidelity Bayesian Optimisation
[arXiv] 2026-04-29 | Lagrangian reduction of symmetric discrete mechanical systems: a survey
[arXiv] 2026-04-29 | The temperature dependent geometric phase
[arXiv] 2026-04-29 | Inferring bifurcation diagrams of two distinct chaotic systems by a single machine
[arXiv] 2026-04-29 | Tikhonov-regularised projected gradient flow for equality-constrained bilinear quantum control
[arXiv] 2026-04-29 | DMRlib: Easy-coding and Efficient Resource Management for Job Malleability
[arXiv] 2026-04-29 | Outer-Crust Equations of State for Neutron Stars
[arXiv] 2026-04-29 | Exact Dynamic Programming for Solow--Polasky Diversity Subset Selection on Lines and Staircases
[arXiv] 2026-04-29 | A Note on How to Remove the $\ln\ln T$ Term from the Squint Bound
[arXiv] 2026-04-29 | Digital Simulation of Non-Hermitian Knotted Bands on Quantum Hardware
[arXiv] 2026-04-29 | The tale of the 3 planets: 3D cloud feedback enhances the spectral diversity of warm Jupiters
[arXiv] 2026-04-29 | Bi-Level Optimization for Contact and Motion Planning in Rope-Assisted Legged Robots
[arXiv] 2026-04-29 | $C^1$-Regularity of the Free Boundary for Hele-Shaw Flow with Source and Drift
[arXiv] 2026-04-29 | Stochastic Entanglement of Deterministic Origami Tentacles For Universal Robotic Gripping
[arXiv] 2026-04-29 | Quantum scattering of droplets by wells and barriers in one-dimensional Bose-Bose mixtures
[arXiv] 2026-04-29 | Resolving growth-induced off-stoichiometry in AgCrSe$_2$ single crystals
[arXiv] 2026-04-29 | SEAL: Semantic-aware Single-image Sticker Personalization with a Large-scale Sticker-tag Dataset
[arXiv] 2026-04-29 | Ballistic Exciton Flow Driven by Intertwined Exciton-Electron Orders in a Moiré Superlattice
[arXiv] 2026-04-29 | Semantic Foam: Unifying Spatial and Semantic Scene Decomposition
[arXiv] 2026-04-29 | Nonlinear Probabilistic Forecast Reconciliation
[arXiv] 2026-04-29 | Robust Design of Multi-Energy Systems Accounting for Mixed-Integer Operational Problems
[arXiv] 2026-04-29 | Adaptive Self-Organization in Anonymous Dynamic Networks
[arXiv] 2026-04-29 | When to Retrieve During Reasoning: Adaptive Retrieval for Large Reasoning Models
[arXiv] 2026-04-29 | Population synthesis of Be X-ray binaries in the Small Magellanic Cloud: angular momentum recycling and stable mass transfer
[arXiv] 2026-04-29 | On enumeration of $b$-angulations of surfaces from an integrability perspective
[arXiv] 2026-04-29 | Theory of adhesion-driven self-organisation in growing tissues
[arXiv] 2026-04-29 | Linking extended vector wave fields with momentum space topology
[arXiv] 2026-04-29 | Testing Scale-Dependent Modified Gravity with DESI DR1
[arXiv] 2026-04-29 | STAR-Filter: Efficient Convex Free-Space Approximation via Starshaped Set Filtering in Noisy Environments
[arXiv] 2026-04-29 | When Two Loops Matter: Electroweak Precision in the SMEFT
[arXiv] 2026-04-29 | Addressable Rydberg excitation in arrays of single neutral atoms with a strongly focused flat-top beam
[arXiv] 2026-04-29 | En Route to a Standard QMA1 vs. QCMA Oracle Separation
[arXiv] 2026-04-29 | SnapPose3D: Diffusion-Based Single-Frame 2D-to-3D Lifting of Human Poses
[arXiv] 2026-04-29 | Hankel and Toeplitz Rank-1 Decomposition of Arbitrary Matrices with Applications to Signal Direction-of-Arrival Estimation
[arXiv] 2026-04-29 | All pure entangled states can lead to fully nonlocal correlations
[arXiv] 2026-04-29 | Schwinger-Keldysh Path Integral for Gauge theories
[arXiv] 2026-04-29 | Stochastic Scaling Limits and Synchronization by Noise in Deep Transformer Models
[arXiv] 2026-04-29 | Deforming ${\rm AdS}_3\times S^3\times T^4$ in Type IIB Supergravity
[arXiv] 2026-04-29 | Hardware-Efficient Hamiltonian Simulation via Trotter-Initialized Variational Optimization with Native Placement
[arXiv] 2026-04-29 | Over forty years of research towards the understanding of Quantum Brownian Motion -- the contributions of A. O. Caldeira
[arXiv] 2026-04-29 | Asset Administration Shell-Based OCL Validation Framework for Model-Based System Engineering
[arXiv] 2026-04-29 | Accelerating RL Post-Training Rollouts via System-Integrated Speculative Decoding
[arXiv] 2026-04-29 | The Nesting Bird Box Problem is ER-complete: Sharp Hardness Results for the Hidden Set Problem
[arXiv] 2026-04-29 | Large quantum dot energy level shifts in anomalous photon-assisted tunneling
[arXiv] 2026-04-29 | MLMC-qDRIFT: Multilevel Variance Reduction for Randomized Quantum Hamiltonian Simulation
[arXiv] 2026-04-29 | Stability and existence of relativistic plasma--vacuum interfaces
[arXiv] 2026-04-29 | Spectral Boundary Observer for Counter-Flow Heat Exchangers
[arXiv] 2026-04-29 | Oxygen and nitrogen isotopologues on cold COCONUTS-2b observed with MIRI/MRS
[arXiv] 2026-04-29 | STARRY: Spatial-Temporal Action-Centric World Modeling for Robotic Manipulation
[arXiv] 2026-04-29 | What Kind of Language is Easy to Language-Model Under Curriculum Learning?
[arXiv] 2026-04-29 | Nonparametric Testing and Variable Selection for ARCH-m(X) Model
[arXiv] 2026-04-29 | Unifying Sparse Attention with Hierarchical Memory for Scalable Long-Context LLM Serving
[arXiv] 2026-04-29 | Weighted Emulators with Local Heaviest Edges Stretch for Undirected Graphs
[arXiv] 2026-04-29 | A Test Taxonomy and Continuous Integration Ecosystem for Dynamic Resource Management in HPC
[arXiv] 2026-04-29 | MujicΛ: Reconstructing Initial Conditions from Incomplete Redshift Surveys with Projected Optimization
[arXiv] 2026-04-29 | Population Dynamics in ARIEL Robotics Systems Featuring Embodied Evolution via Spatial Mating Mechanisms
[arXiv] 2026-04-29 | A proof of Jordan curve theorem based on the sweepline algorithm for trapezoidal decomposition of a polygon
[arXiv] 2026-04-29 | PM-EKF: A Physiological Model-Based Extended Kalman Filter for Daily-Life Physical Activity Energy Expenditure Estimation
[arXiv] 2026-04-29 | Effect of sub-nucleon fluctuations on the DVCS process in proton and nuclear targets at the EIC
[arXiv] 2026-04-29 | Coronal Diagnostics Via Modelling Periodic-Beaded Stripes of Solar Radio Bursts
[arXiv] 2026-04-29 | Input Distribution Design for Ranging-Oriented OFDM-ISAC Systems Under Frequency-Selective Fading
[arXiv] 2026-04-29 | Probing Sub-GeV Dark Matter via Migdal Effect-Induced Electron Excitations
[arXiv] 2026-04-29 | Domain-Adapted Small Language Models for Reliable Clinical Triage
[arXiv] 2026-04-29 | CARhy: Comprehensive Analyses of Circadian Rhythms in Transcriptomic Experiments with Multiple Conditions
[arXiv] 2026-04-29 | GLM-5V-Turbo: Toward a Native Foundation Model for Multimodal Agents
[arXiv] 2026-04-29 | Robust Model-Based Iteration for Passive Gamma Emission Tomography
[arXiv] 2026-04-29 | Thermal and geometric normal modes of spectral fluctuations in heavy-ion collisions
[arXiv] 2026-04-29 | Swap distance minimization shapes the order of subject, object and verb in languages of the world
[arXiv] 2026-04-29 | Delayed Choice Phenomena in the Projection Evolution Model
[arXiv] 2026-04-29 | A short-period binary OGLE-BLG-ELL-006503 showing slow variations in brightness
[arXiv] 2026-04-29 | Hybrid hadrons at rest and on the light front
[arXiv] 2026-04-29 | CurEvo: Curriculum-Guided Self-Evolution for Video Understanding
[arXiv] 2026-04-29 | SRGA J115215.0$-$510656: an unusual long-period eclipsing dwarf nova with disc wind signatures
[arXiv] 2026-04-29 | Non-symmetrically $t$-affine functions revisited
[arXiv] 2026-04-29 | Towards Quantum Optimised Malware Containment
[arXiv] 2026-04-29 | Model-Free Dynamic Mode Adaptive Control for Data-Driven Control Synthesis
[arXiv] 2026-04-29 | From Black-Box Confidence to Measurable Trust in Clinical AI: A Framework for Evidence, Supervision, and Staged Autonomy
[arXiv] 2026-04-29 | Understanding the Skills Gap between Higher Education Institutions and the Software Engineering Industry
[arXiv] 2026-04-29 | Programmable superconducting diode from nematic domain control in FeS
[arXiv] 2026-04-29 | Electronic structure, quasiparticle renormalizations, and magnetic correlations in the alternating single-layer bilayer nickelate La$_5$Ni$_3$O$_{11}$
[arXiv] 2026-04-29 | CRLB and Parameter Estimation for OFDM-ISAC with Non-Uniform Sparse Resource Allocation
[arXiv] 2026-04-29 | Split Nakamura manifolds and their automorphisms
[arXiv] 2026-04-29 | PiGGO: Physics-Guided Learnable Graph Kalman Filters for Virtual Sensing of Nonlinear Dynamic Structures under Uncertainty
[arXiv] 2026-04-29 | On Arithmetic Mirror Symmetry for smooth Fano fourfolds
[arXiv] 2026-04-29 | Sparse-on-Dense: Area and Energy-Efficient Computing of Sparse Neural Networks on Dense Matrix Multiplication Accelerators
[arXiv] 2026-04-29 | Generalized Estermann problem for non-integer powers with almost proportional summands
[arXiv] 2026-04-29 | Benchmarking the Safety of Large Language Models for Robotic Health Attendant Control
[arXiv] 2026-04-29 | Flux-Mediated Correspondence Between Real- and Momentum-Space Nonsymmorphicity
[arXiv] 2026-04-29 | Deep-testing: the case of dependence detection
[arXiv] 2026-04-29 | Random Number Generators in Advanced Optical Experiments: A Comparative Analysis of Semiclassical, Quantum, and Hybrid Architectures
[arXiv] 2026-04-29 | Existence and uniqueness results of a stochastic nonlinear heat equation with a constraint of codimension one
[arXiv] 2026-04-29 | Physics-based modeling of cyclic and calendar aging of LIBs with Si-Gr composite anodes
[arXiv] 2026-04-29 | Norm additive mappings between the positive cones of continuous function algebras
[arXiv] 2026-04-29 | Preventing Distinguishability between Multiplication and Squaring Operations
[arXiv] 2026-04-29 | Persona-Based Process Design for Assistive Human-Robot Workplaces for Persons with Disabilities
[arXiv] 2026-04-29 | Grounding vs. Compositionality: On the Non-Complementarity of Reasoning in Neuro-Symbolic Systems
[arXiv] 2026-04-29 | 3D-LENS: A 3D Lifting-based Elevated Novel-view Synthesis method for Single-View Aerial-Ground Re-Identification
[arXiv] 2026-04-29 | GIFGuard: Proactive Forensics against Deepfakes in Facial GIFs via Spatiotemporal Watermarking
[arXiv] 2026-04-29 | MTCurv: Deep learning for direct microtubule curvature mapping in noisy fluorescence microscopy images
[arXiv] 2026-04-29 | Lyapunov-Guided Self-Alignment: Test-Time Adaptation for Offline Safe Reinforcement Learning
[arXiv] 2026-04-29 | Microsecond-resolved electro-optic dual-comb spectroscopy in the 10~12.5 $μ$m fingerprint region for radical kinetics
[arXiv] 2026-04-29 | Culturally Aware GenAI Risks for Youth: Perspectives from Youth, Parents, and Teachers in a Non-Western Context
[arXiv] 2026-04-29 | The Buy-or-Build Decision, Revisited: How Agentic AI Changes the Economics of Enterprise Software
[arXiv] 2026-04-29 | Multi-Objective Optimization by Quantum-Annealing-Inspired Algorithms
[arXiv] 2026-04-29 | Linear poroelastic response of thin permeable gel films
[arXiv] 2026-04-29 | The local Calderón problem and the determination at the boundary of a complex anisotropic admittivity
[arXiv] 2026-04-29 | Near-Optimal Cryptographic Hardness of Learning With Homogeneous Halfspaces Under Gaussian Marginals
[arXiv] 2026-04-29 | Large-Scale Quantum Circuit Simulation on an Exascale System for QPU Benchmarking
[arXiv] 2026-04-29 | Longitudinal Outcomes Truncated by Death: Causal Estimands and Bayesian Estimators
[arXiv] 2026-04-29 | Effects of nucleon-nucleon short-range correlation and symmetry energy on the evolution of newly born magnetars
[arXiv] 2026-04-29 | Meta-Learning and Targeted Differential Privacy to Improve the Accuracy-Privacy Trade-off in Recommendations
[arXiv] 2026-04-29 | On a conjecture of distance spectral extremal problems
[arXiv] 2026-04-29 | CoQuant: Joint Weight-Activation Subspace Projection for Mixed-Precision LLMs
[arXiv] 2026-04-29 | Accelerating Sparse Linear Solvers with an Optical Laser Processing Unit
[arXiv] 2026-04-29 | Analytical Modeling of Far-Field Wavefront Error with Beam-Waist and Lateral-Shift Effects in Spaceborne Laser Interferometry
[arXiv] 2026-04-29 | Seamless Indoor-Outdoor Mapping for INGENIOUS First Responders
[arXiv] 2026-04-29 | SpatialFusion: Endowing Unified Image Generation with Intrinsic 3D Geometric Awareness
[arXiv] 2026-04-29 | Adaptive and Fine-grained Module-wise Expert Pruning for Efficient LoRA-MoE Fine-Tuning
[arXiv] 2026-04-29 | Approximating Periodic Orbits with Algebraic Curves and Related Minimal Problems
[arXiv] 2026-04-29 | Optimizing Tracking Accuracy in Energy-Constrained Multimodal ISAC via Lyapunov-Driven Heterogeneous Mixture-of-Experts
[arXiv] 2026-04-29 | Amplitude Encoding of Slater-Type Orbitals via Matrix Product States: Efficient State Preparation and Integral Evaluation on Quantum Hardware
[arXiv] 2026-04-29 | Classification of Public Opinion on the Free Nutritional Meal Program on YouTube Media Using the LSTM Method
[arXiv] 2026-04-29 | Light sea-quark flavor asymmetry and angular momentum of the nucleon in a scalar-vector spectator model
[arXiv] 2026-04-29 | Folding Tensor and Sequence Parallelism for Memory-Efficient Transformer Training & Inference
[arXiv] 2026-04-29 | Recent Advances in Quantum Architecture Search
[arXiv] 2026-04-29 | High-Dimensional Noise to Low-Dimensional Manifolds: A Manifold-Space Diffusion Framework for Degraded Hyperspectral Image Classification
[arXiv] 2026-04-29 | Non-abelian Extensions of Lie algebras with derivations
[arXiv] 2026-04-29 | Enforcing Benign Trajectories: A Behavioral Firewall for Structured-Workflow AI Agents
[arXiv] 2026-04-29 | Almost-sharp $O(k^{-1} \log k)$ convergence rate for the Sinkhorn algorithm in the asymptotically scalable case
[arXiv] 2026-04-29 | Multi-Stage Bi-Atrial Segmentation Framework from 3D Late Gadolinium-Enhanced MRI using V-Net Family Models
[arXiv] 2026-04-29 | Beyond Shortcuts: Mitigating Visual Illusions in Frozen VLMs via Qualitative Reasoning
[arXiv] 2026-04-29 | Institutional Floors and Partisan Lenses: Cross-National Online Discourse on Political Violence in France and the United States
[arXiv] 2026-04-29 | EnerGS: Energy-Based Gaussian Splatting with Partial Geometric Priors
[arXiv] 2026-04-29 | Do E-Scooter Speed Governance Policies Reduce Harsh Acceleration and Deceleration? Evidence from 19.5 Million Trips Around a Regulatory Ban
[arXiv] 2026-04-29 | ProMax: Exploring the Potential of LLM-derived Profiles with Distribution Shaping for Recommender Systems
[arXiv] 2026-04-29 | Comparative Analysis of AutoML and BiLSTM Models for Cyberbullying Detection on Indonesian Instagram Comments
[arXiv] 2026-04-29 | On the geometry of circumcentric directions of cones
[arXiv] 2026-04-29 | Qvine: Vine Structured Quantum Circuits for Loading High Dimensional Distributions
[arXiv] 2026-04-29 | Option-Order Randomisation Reveals a Distributional Position Attractor in Prompted Sandbagging
[arXiv] 2026-04-29 | From Wavefunction Collapse to Superconductivity: Evolution of the Electronic State in Compressed GaNb4Se8
[arXiv] 2026-04-29 | Seniority-zero Quadratic Canonical Transformation Theory
[arXiv] 2026-04-29 | Pricing Global Macroeconomic Risk in Equity Markets: Evidence from Selected G20 Economies
[arXiv] 2026-04-29 | Concurring reduction schemes for Dirac structures
[arXiv] 2026-04-29 | Gravitational Properties of the Monopole Bag
[arXiv] 2026-04-29 | Viscous Settling of Bravais Unit-Cells
[arXiv] 2026-04-29 | ProcFunc: Function-Oriented Abstractions for Procedural 3D Generation in Python
[arXiv] 2026-04-29 | Select to Think: Unlocking SLM Potential with Local Sufficiency
[arXiv] 2026-04-29 | Artistic Practice Opportunities in CST Evaluations: A Longitudinal Group Deployment of ArtKrit
[arXiv] 2026-04-29 | The effect of spectral resolution on biosignature detection via reflected light observations of the Earth through time
[arXiv] 2026-04-29 | Rethinking Nonlocality: Locality, Counterfactuals, and the EPR-Bell Argument
[arXiv] 2026-04-29 | Time-to-space ghost imaging with classical light
[arXiv] 2026-04-29 | Recent Advances in mm-Wave and Sub-THz/THz Oscillators for FutureG Technologies
