[2026-02-25 09:40:09] 开始执行论文搜索任务
搜索关键词: code
搜索日期范围: 2026-02-24
正在获取论文...
[arXiv] 2026-02-24 | Constraining the onset height of coronal mass ejection driven shocks using near-Sun observations in visible and radio wavelengths
[arXiv] 2026-02-24 | Heterogeneity-Aware Client Selection Methodology For Efficient Federated Learning
[arXiv] 2026-02-24 | Protein Language Models Diverge from Natural Language: Comparative Analysis and Improved Inference
[arXiv] 2026-02-24 | Understanding Human-AI Collaboration in Cybersecurity Competitions
[arXiv] 2026-02-24 | Circumventing the FLP Impossibility Result with Open Atomic Ethernet
[arXiv] 2026-02-24 | Dynamic fragmentation of residually stressed solids: From microscopic instabilities to universal scaling
[arXiv] 2026-02-24 | An algorithm for Seifert surfaces in 3-manifolds via surgery presentations
[arXiv] 2026-02-24 | Toward a CMOS-integrated quantum diamond biosensor based on NV centers
[arXiv] 2026-02-24 | Thermodynamic Gravity with Non-Extensive Horizon Entropy and Topological Calibration
[arXiv] 2026-02-24 | Unconventional spin valve effect in altermagnets induced by Rashba spin orbit coupling and triplet superconductivity
[arXiv] 2026-02-24 | A Secure and Interoperable Architecture for Electronic Health Record Access Control and Sharing
[arXiv] 2026-02-24 | Rethinking Clause Management for CDCL SAT Solvers
[arXiv] 2026-02-24 | Relationship between ideology and language in the Catalan independence context
[arXiv] 2026-02-24 | Don't Ignore the Tail: Decoupling top-K Probabilities for Efficient Language Model Distillation
[arXiv] 2026-02-24 | Pressure Reveals Character: Behavioural Alignment Evaluation at Depth
[arXiv] 2026-02-24 | Infrared spectropolarimetry of a C-class solar flare footpoint plasma -- I. Spectral features and forward modelling
[arXiv] 2026-02-24 | Non-negative persymmetric realizability of certain classes of spectra
[arXiv] 2026-02-24 | Implicit Decision Diagrams
[arXiv] 2026-02-24 | Real-time Motion Segmentation with Event-based Normal Flow
[arXiv] 2026-02-24 | Closed-loop control of a monolithically 3D nano-printed electromagnetic lens scanner with an integrated Hall sensor
[arXiv] 2026-02-24 | Enabling FR2-5G Communication with Dielectric OAM Transmitarrays
[arXiv] 2026-02-24 | Visual Cooperative Drone Tracking for Open-Path Gas Measurements
[arXiv] 2026-02-24 | Preserving Hodge Vectors of Lattice Polytopes
[arXiv] 2026-02-24 | Turing Completeness of GNU find: From mkdir-assisted Loops to Standalone Computation
[arXiv] 2026-02-24 | Entropy stable numerical schemes for divergence diminishing Chew, Goldberger & Low equations for plasma flows
[arXiv] 2026-02-24 | Fluctuation-enhanced electron-phonon coupling in FeSe
[arXiv] 2026-02-24 | Schur-Horn theorem and Ky Fan's minimum principle for symplectic eigenvalues
[arXiv] 2026-02-24 | OrthoDiffusion: A Generalizable Multi-Task Diffusion Foundation Model for Musculoskeletal MRI Interpretation
[arXiv] 2026-02-24 | Gravitational wave radiation from periodic orbits in regular black holes
[arXiv] 2026-02-24 | Adaptive Text Anonymization: Learning Privacy-Utility Trade-offs via Prompt Optimization
[arXiv] 2026-02-24 | A Novel NPT Thermodynamic Integration Scheme to Derive Rigorous Gibbs Free Energies for Crystalline Solids
[arXiv] 2026-02-24 | CHESS: Context-aware Hierarchical Efficient Semantic Selection for Long-Context LLM Inference
[arXiv] 2026-02-24 | Balancing Multiple Objectives in Urban Traffic Control with Reinforcement Learning from AI Feedback
[arXiv] 2026-02-24 | IG-RFT: An Interaction-Guided RL Framework for VLA Models in Long-Horizon Robotic Manipulation
[arXiv] 2026-02-24 | Modeling financial transactions via random walks on temporal networks
[arXiv] 2026-02-24 | F10.7 Index Prediction: A Multiscale Decomposition Strategy with Wavelet Transform for Performance Optimization
[arXiv] 2026-02-24 | Resonant attenuation of surface acoustic waves by a weakly bonded layer
[arXiv] 2026-02-24 | RAYNOVA: 3D-Geometry-Free Auto-Regressive Driving World Modeling with Unified Spatio-Temporal Representation
[arXiv] 2026-02-24 | Grid-Mind: An LLM-Orchestrated Multi-Fidelity Agent for Automated Connection Impact Assessment
[arXiv] 2026-02-24 | Geometric investigation of chaos unfolding in Hamiltonian systems
[arXiv] 2026-02-24 | PRECTR-V2:Unified Relevance-CTR Framework with Cross-User Preference Mining, Exposure Bias Correction, and LLM-Distilled Encoder Optimization
[arXiv] 2026-02-24 | Analytical solutions for long cylindrical shells under radial deformations based on the isotropic relaxed micromorphic continuum
[arXiv] 2026-02-24 | BBQ-to-Image: Numeric Bounding Box and Qolor Control in Large-Scale Text-to-Image Models
[arXiv] 2026-02-24 | Bikelution: Federated Gradient-Boosting for Scalable Shared Micro-Mobility Demand Forecasting
[arXiv] 2026-02-24 | Autonomous Laboratory Agent via Customized Domain-Specific Language Model and Modular AI Interface
[arXiv] 2026-02-24 | Convergent Lifted Lasserre Hierarchy of SDPs for Minimizing Expectation of Piecewise Polynomial Loss over Wasserstein Balls
[arXiv] 2026-02-24 | Programming Shapes with Competing Layered Patterns
[arXiv] 2026-02-24 | PLATOSpec's first results: Three new transiting warm Jupiters from the WINE survey TIC 147027702, TIC 245076932 and TIC 87422071
[arXiv] 2026-02-24 | DANCE: Doubly Adaptive Neighborhood Conformal Estimation
[arXiv] 2026-02-24 | An LLM-driven Scenario Generation Pipeline Using an Extended Scenic DSL for Autonomous Driving Safety Validation
[arXiv] 2026-02-24 | QEDBENCH: Quantifying the Alignment Gap in Automated Evaluation of University-Level Mathematical Proofs
[arXiv] 2026-02-24 | When can we trust untrusted monitoring? A safety case sketch across collusion strategies
[arXiv] 2026-02-24 | Almost cohomology of finite-dimensional Lie rings
[arXiv] 2026-02-24 | A Low Cost Picoseconds Precision Timing and Synchronization Over A Hundred Kilometer
[arXiv] 2026-02-24 | Grade and Cohen-Macaulayness for DG-modules
[arXiv] 2026-02-24 | A Case Study on Runtime Verification of a Continuous Deployment Process
[arXiv] 2026-02-24 | Interaction-aware Representation Modeling with Co-occurrence Consistency for Egocentric Hand-Object Parsing
[arXiv] 2026-02-24 | OptiLeak: Efficient Prompt Reconstruction via Reinforcement Learning in Multi-tenant LLM Services
[arXiv] 2026-02-24 | Is the Trigger Essential? A Feature-Based Triggerless Backdoor Attack in Vertical Federated Learning
[arXiv] 2026-02-24 | Semi-cubical tribes
[arXiv] 2026-02-24 | Quantum feedback algorithms for DNA assembly using FALQON variants
[arXiv] 2026-02-24 | Correcting coherent quantum errors by going with the flow
[arXiv] 2026-02-24 | Integral Inequalities and Rigidity for $V$-Static-Type Equations on Manifolds with Boundary
[arXiv] 2026-02-24 | Toward the $p$-adic Hodge parameters in the potentially crystalline representations of $\mathrm{GL}_n$
[arXiv] 2026-02-24 | An Expert Schema for Evaluating Large Language Model Errors in Scholarly Question-Answering Systems
[arXiv] 2026-02-24 | Self-duality of massless scalar three-point amplitudes
[arXiv] 2026-02-24 | LogicGraph : Benchmarking Multi-Path Logical Reasoning via Neuro-Symbolic Generation and Verification
[arXiv] 2026-02-24 | Is Multi-Distribution Learning as Easy as PAC Learning: Sharp Rates with Bounded Label Noise
[arXiv] 2026-02-24 | Symmetr: a Python package for determining symmetry properties of crystals
[arXiv] 2026-02-24 | Exchangeable Gaussian Processes for Staggered-Adoption Policy Evaluation
[arXiv] 2026-02-24 | Optimal QAM Constellation for Over-the-Air Computation in the Presence of Heavy-Tailed Channel Noise
[arXiv] 2026-02-24 | A Modular Multi-Document Framework for Scientific Visualization and Simulation in Java
[arXiv] 2026-02-24 | The Brauer group of a Stein algebra
[arXiv] 2026-02-24 | Robinson spaces and their representation in low-dimensional metric spaces
[arXiv] 2026-02-24 | International AI Safety Report 2026
[arXiv] 2026-02-24 | Telemetry-Based Server Selection in the Quantum Internet via Cross-Layer Runtime Estimation
[arXiv] 2026-02-24 | Lost in Projection? Gaussian Filtering Recovers Hidden Conformational States
[arXiv] 2026-02-24 | Black hole-Neutron star distinction based on long-term MAXI and Swift study of 42 low mass X-ray binaries
[arXiv] 2026-02-24 | CrystaL: Spontaneous Emergence of Visual Latents in MLLMs
[arXiv] 2026-02-24 | Toward an Agentic Infused Software Ecosystem
[arXiv] 2026-02-24 | A generalization of a result of Hegedüs
[arXiv] 2026-02-24 | Quasi-geostrophic Rayleigh-Bénard convection on the tilted $f$-plane
[arXiv] 2026-02-24 | Perturbative anomalies in quantum mechanics
[arXiv] 2026-02-24 | Blackbird Language Matrices: A Framework to Investigate the Linguistic Competence of Language Models
[arXiv] 2026-02-24 | Determining Atomic Structure from Spectroscopy via an Active Learning Framework
[arXiv] 2026-02-24 | EKF-Based Depth Camera and Deep Learning Fusion for UAV-Person Distance Estimation and Following in SAR Operations
[arXiv] 2026-02-24 | Lanczos with compression for symmetric eigenvalue problems
[arXiv] 2026-02-24 | Synapse-Inspired Energy Networks: A Neuromorphic Approach to Microgrid Protection without Communication Links
[arXiv] 2026-02-24 | Relativistic Dissipative Magnetohydrodynamics from the Boltzmann equation for 2-particle species gas
[arXiv] 2026-02-24 | Ferromagnetism above 200 K in organic-ion intercalated CrSBr
[arXiv] 2026-02-24 | Dropping Anchor and Spherical Harmonics for Sparse-view Gaussian Splatting
[arXiv] 2026-02-24 | A subdifferential characterization via Busemann functions and applications to DC optimization on Hadamard manifolds
[arXiv] 2026-02-24 | Computing a Characteristic Orientation for Rotation-Independent Image Analysis
[arXiv] 2026-02-24 | Surrogate impact modelling for crop yield assessment
[arXiv] 2026-02-24 | LST-SLAM: A Stereo Thermal SLAM System for Kilometer-Scale Dynamic Environments
[arXiv] 2026-02-24 | Computer-Aided Design of Rational Motions for 4R and 6R Spatial Mechanism Synthesis
[arXiv] 2026-02-24 | Enhancing low-temperature quantum thermometry and magnetometry via quadratic interactions in optomechanical-like systems
[arXiv] 2026-02-24 | Diagnosing Causal Reasoning in Vision-Language Models via Structured Relevance Graphs
[arXiv] 2026-02-24 | E-MMKGR: A Unified Multimodal Knowledge Graph Framework for E-commerce Applications
[arXiv] 2026-02-24 | MUSE: Harnessing Precise and Diverse Semantics for Few-Shot Whole Slide Image Classification
[arXiv] 2026-02-24 | GeCo-SRT: Geometry-aware Continual Adaptation for Robotic Cross-Task Sim-to-Real Transfer
[arXiv] 2026-02-24 | Efficient two-color Floquet control of the RKKY interaction in altermagnets
[arXiv] 2026-02-24 | Adversarial Robustness on Insertion-Deletion Streams
[arXiv] 2026-02-24 | KCFRC: Kinematic Collision-Aware Foothold Reachability Criteria for Legged Locomotion
[arXiv] 2026-02-24 | Perfectoid fields in the language of rings
[arXiv] 2026-02-24 | LUMEN: Longitudinal Multi-Modal Radiology Model for Prognosis and Diagnosis
[arXiv] 2026-02-24 | SynthRender and IRIS: Open-Source Framework and Dataset for Bidirectional Sim-Real Transfer in Industrial Object Perception
[arXiv] 2026-02-24 | ReviveMoE: Fast Recovery for Hardware Failures in Large-Scale MoE LLM Inference Deployments
[arXiv] 2026-02-24 | Extending the Kinetic Mass to Higher Orders in $1/m_Q$
[arXiv] 2026-02-24 | An Enhanced Projection Pursuit Tree Classifier with Visual Methods for Assessing Algorithmic Improvements
[arXiv] 2026-02-24 | Vision-Inspired Image Quality Assessment for Radar-Based Human Activity Representations
[arXiv] 2026-02-24 | Experimental and computational studies of the hydrogenation of carbon disulfide (CS2) on ice analogues
[arXiv] 2026-02-24 | Generating twisted Cherednik eigenfunctions
[arXiv] 2026-02-24 | Low eigenvalues of the $p-$Laplacian in general open sets
[arXiv] 2026-02-24 | Ribbon concordance and fibered predecessors, II: the general case
[arXiv] 2026-02-24 | Robustness certificates in data-driven non-convex optimization with additively-uncertain constraints
[arXiv] 2026-02-24 | A Time-Varying and Covariate-Dependent Correlation Model for Multivariate Longitudinal Studies
[arXiv] 2026-02-24 | Topological Floquet Green's function zeros
[arXiv] 2026-02-24 | On Data Engineering for Scaling LLM Terminal Capabilities
[arXiv] 2026-02-24 | Spa3R: Predictive Spatial Field Modeling for 3D Visual Reasoning
[arXiv] 2026-02-24 | Circumventing the CAP Theorem with Open Atomic Ethernet
[arXiv] 2026-02-24 | Revisiting CPL with sign-switching density: to cross or not to cross the NECB
[arXiv] 2026-02-24 | HALO: A Unified Vision-Language-Action Model for Embodied Multimodal Chain-of-Thought Reasoning
[arXiv] 2026-02-24 | RAMSES-MCR: A consistent multi-group treatment of cosmic rays physics in momentum-space with the RAMSES code
[arXiv] 2026-02-24 | TCDA: Robust 2D-DOA Estimation for Defective L-Shaped Arrays
[arXiv] 2026-02-24 | Scaling State-Space Models on Multiple GPUs with Tensor Parallelism
[arXiv] 2026-02-24 | A Benchmark for Deep Information Synthesis
[arXiv] 2026-02-24 | Probing and Bridging Geometry-Interaction Cues for Affordance Reasoning in Vision Foundation Models
[arXiv] 2026-02-24 | Stable polynomials and bounded rational functions in the unit ball
[arXiv] 2026-02-24 | Transcoder Adapters for Reasoning-Model Diffing
[arXiv] 2026-02-24 | Online Algorithms with Unreliable Guidance
[arXiv] 2026-02-24 | ParkDiffusion++: Ego Intention Conditioned Joint Multi-Agent Trajectory Prediction for Automated Parking using Diffusion Models
[arXiv] 2026-02-24 | Atomic Spectroscopy Probes of New Physics
[arXiv] 2026-02-24 | Deuterium-Tritium Levitated Dipole Fusion Power Plants
[arXiv] 2026-02-24 | Frontier Space-Time Algorithms Using Only Full Memory
[arXiv] 2026-02-24 | MHD Simulations of Strongly Magnetized HII Region Evolution: Evidence for Ionized Gas Filamentation
[arXiv] 2026-02-24 | Beyond the Star Rating: A Scalable Framework for Aspect-Based Sentiment Analysis Using LLMs and Text Classification
[arXiv] 2026-02-24 | Quantum Coherence of Top Quark Pairs Produced at LHC
[arXiv] 2026-02-24 | The Initial Exploration Problem in Knowledge Graph Exploration
[arXiv] 2026-02-24 | Tool Building as a Path to "Superintelligence"
[arXiv] 2026-02-24 | Adjacency Spectral Embeddings of Correlation Networks
[arXiv] 2026-02-24 | Position-Aware Sequential Attention for Accurate Next Item Recommendations
[arXiv] 2026-02-24 | Asynchronous Multi-photon Interference for Quantum Networks
[arXiv] 2026-02-24 | The hybrid Nova Vul 2024 (=V615 Vul)
[arXiv] 2026-02-24 | PIME: Prototype-based Interpretable MCTS-Enhanced Brain Network Analysis for Disorder Diagnosis
[arXiv] 2026-02-24 | OmniOCR: Generalist OCR for Ethnic Minority Languages
[arXiv] 2026-02-24 | Automated Detection and Mitigation of Dependability Failures in Healthcare Scenarios through Digital Twins
[arXiv] 2026-02-24 | Duality symmetry and dynamics on finite null boundaries
[arXiv] 2026-02-24 | (Non-)Linearizable RGD systems
[arXiv] 2026-02-24 | Comparison of Topologies on Homotopy Groups with Subgroup Topology Viewpoint
[arXiv] 2026-02-24 | Naver Labs Europe @ WSDM CUP | Multilingual Retrieval
[arXiv] 2026-02-24 | Echoes Over Time: Unlocking Length Generalization in Video-to-Audio Generation Models
[arXiv] 2026-02-24 | MAST: A Multi-fidelity Augmented Surrogate model via Spatial Trust-weighting
[arXiv] 2026-02-24 | Turbulent AGN coronae as the origin of diffuse neutrinos up to PeV energies
[arXiv] 2026-02-24 | Orthonormal polynomial wavelets associated with de la Vallée Poussin-type interpolation on $[-1,1]$
[arXiv] 2026-02-24 | Timing Recovery and Sequence Detection for Integrate-and-Fire Time Encoding Receivers
[arXiv] 2026-02-24 | RISK: Efficiently processing rich spatial-keyword queries on encrypted geo-textual data
[arXiv] 2026-02-24 | Multiple Extreme Ultraviolet Peaks Attributed to Three-dimensional Magnetic Reconnection in a Long-duration Solar Flare
[arXiv] 2026-02-24 | The Art of Efficient Reasoning: Data, Reward, and Optimization
[arXiv] 2026-02-24 | Fair Division with Soft Conflicts
[arXiv] 2026-02-24 | The Strong Monodromy Conjecture for a class of homogeneous polynomials in three variables
[arXiv] 2026-02-24 | On the Generalization Behavior of Deep Residual Networks From a Dynamical System Perspective
[arXiv] 2026-02-24 | A Corrected Welch Satterthwaite Equation. And: What You Always Wanted to Know About Kish's Effective Sample but Were Afraid to Ask
[arXiv] 2026-02-24 | From Isolation to Integration: Building an Adaptive Expert Forest for Pre-Trained Model-based Class-Incremental Learning
[arXiv] 2026-02-24 | Topology-Aware Integrated Communication, Sensing, and Power Transfer for SAGIN
[arXiv] 2026-02-24 | Gaia Data Release 4: Modelling of drift-scan related effects in Gaia's point spread function
[arXiv] 2026-02-24 | XRISM Discovery of Multiple Ionized Fe-K Emission and Absorption Components in Centaurus A
[arXiv] 2026-02-24 | On Stein's test of uniformity on the hypersphere
[arXiv] 2026-02-24 | Adaptation by Cumulative Selection
[arXiv] 2026-02-24 | When Safety Collides: Resolving Multi-Category Harmful Conflicts in Text-to-Image Diffusion via Adaptive Safety Guidance
[arXiv] 2026-02-24 | The Limit Sets of Linear and Nonlinear Infinite IFSs Related to Complex Continued Fractions
[arXiv] 2026-02-24 | FGFRFT: Fast Graph Fractional FourierTransform via Fourier Series Approximation
[arXiv] 2026-02-24 | SoK: Agentic Skills -- Beyond Tool Use in LLM Agents
[arXiv] 2026-02-24 | Morse homology for strongly indefinite functionals on Banach spaces
[arXiv] 2026-02-24 | Stochastic Discount Factors with Cross-Asset Spillovers
[arXiv] 2026-02-24 | On the Explainability of Vision-Language Models in Art History
[arXiv] 2026-02-24 | Recurrent patterns of user behavior in different electoral campaigns: A Twitter analysis of the Spanish general elections of 2015 and 2016
[arXiv] 2026-02-24 | Confidence Distributions and Related Themes
[arXiv] 2026-02-24 | Geometric Analysis of Speech Representation Spaces: Topological Disentanglement and Confound Detection
[arXiv] 2026-02-24 | Convergence analysis of $L^{p+1}$-normalized gradient flow for action ground state of nonlinear Schrödinger equation
[arXiv] 2026-02-24 | Qwen-BIM: developing large language model for BIM-based design with domain-specific benchmark and dataset
[arXiv] 2026-02-24 | A Diophantine inequality with five squares of Piatetski-Shapiro primes
[arXiv] 2026-02-24 | VGGDrive: Empowering Vision-Language Models with Cross-View Geometric Grounding for Autonomous Driving
[arXiv] 2026-02-24 | Photosynthetic exergy I. Thermodynamic limits for habitable-zone planets
[arXiv] 2026-02-24 | A multi-wavelength study of nearby starburst galaxy M 82
[arXiv] 2026-02-24 | On Electric Vehicle Energy Demand Forecasting and the Effect of Federated Learning
[arXiv] 2026-02-24 | Toward speedup without quantum coherent access
[arXiv] 2026-02-24 | SN 2024abvb: a Type Ibn/Icn supernova with evidence of helium and an extreme offset from its host galaxy
[arXiv] 2026-02-24 | Federated Learning for Cross-Modality Medical Image Segmentation via Augmentation-Driven Generalization
[arXiv] 2026-02-24 | The $d$-dimensional realisation number of a rigid graph
[arXiv] 2026-02-24 | A note on entanglement detection via the generalized realignment moments
[arXiv] 2026-02-24 | The direction functor for Schreier extensions of monoids
[arXiv] 2026-02-24 | Dynamic interactions and equilibrium configurations of pulses in the two-dimensional complex quintic Ginzburg-Landau equation
[arXiv] 2026-02-24 | Existential theories of henselian valued fields under a formal smoothness assumption
[arXiv] 2026-02-24 | Rethink Efficiency Side of Neural Combinatorial Solver: An Offline and Self-Play Paradigm
[arXiv] 2026-02-24 | Bridging Physically Based Rendering and Diffusion Models with Stochastic Differential Equation
[arXiv] 2026-02-24 | WeirNet: A Large-Scale 3D CFD Benchmark for Geometric Surrogate Modeling of Piano Key Weirs
[arXiv] 2026-02-24 | Counterfactual Simulation Training for Chain-of-Thought Faithfulness
[arXiv] 2026-02-24 | Quotients by $(p-1)/p$-klt Foliations on Surfaces
[arXiv] 2026-02-24 | NGL-Prompter: Training-Free Sewing Pattern Estimation from a Single Image
[arXiv] 2026-02-24 | Global self-similar solutions for Hardy-Hénon equations with linear and quasilinear diffusion
[arXiv] 2026-02-24 | High-Dimensional Robust Mean Estimation with Untrusted Batches
[arXiv] 2026-02-24 | Reduced-order computational homogenization for hyperelastic media using gradient based sensitivity analysis of microstructures
[arXiv] 2026-02-24 | Disentangling the dynamics of transient spin and orbital magnetization in SrTiO$_3$ via the inverse Faraday effect from RT-TDDFT
[arXiv] 2026-02-24 | Formation of first star clusters under the supersonic gas flow -- III. Environmental trends and halo-to-halo scatter in the Pop III IMF
[arXiv] 2026-02-24 | Infall onto the Protoplanetary Disk during the Gravitational Collapse of a Molecular Cloud
[arXiv] 2026-02-24 | How Foundational Skills Influence VLM-based Embodied Agents:A Native Perspective
[arXiv] 2026-02-24 | Development of a cost-effective X-ray imaging device based on Raspberry Pi Camera
[arXiv] 2026-02-24 | SD4R: Sparse-to-Dense Learning for 3D Object Detection with 4D Radar
[arXiv] 2026-02-24 | Semantic Novelty at Scale: Narrative Shape Taxonomy and Readership Prediction in 28,606 Books
[arXiv] 2026-02-24 | Robot Local Planner: A Periodic Sampling-Based Motion Planner with Minimal Waypoints for Home Environments
[arXiv] 2026-02-24 | Boosting Instance Awareness via Cross-View Correlation with 4D Radar and Camera for 3D Object Detection
[arXiv] 2026-02-24 | Object-Scene-Camera Decomposition and Recomposition for Data-Efficient Monocular 3D Object Detection
[arXiv] 2026-02-24 | Physics-based phenomenological characterization of cross-modal bias in multimodal models
[arXiv] 2026-02-24 | First- and Second-Order Digital Quantum Simulation of Three-Level Jaynes-Cummings Dynamics on Superconducting Quantum Processors
[arXiv] 2026-02-24 | Hyperfocal subalgebras of hyperfocal abelian Frobenius blocks
[arXiv] 2026-02-24 | Non-Clifford symmetry protected topological higher-order cluster states in multi-qubit measurement-based quantum computation
[arXiv] 2026-02-24 | Uniform Weighted Averages and a Conjecture of Bergelson, Moreira, and Richter
[arXiv] 2026-02-24 | Efficient Solvers for Coupling-Aware Beamforming in Continuous Aperture Arrays
[arXiv] 2026-02-24 | Improving Data Quality via Pre-Task Participant Screening in Crowdsourced GUI Experiments
[arXiv] 2026-02-24 | A note on purely infinite corona algebras and extensions
[arXiv] 2026-02-24 | Imprints of the Lorentz-symmetry breaking on the precessing jet nozzle of M87*
[arXiv] 2026-02-24 | Long-Term Multi-Session 3D Reconstruction Under Substantial Appearance Change
[arXiv] 2026-02-24 | PropFly: Learning to Propagate via On-the-Fly Supervision from Pre-trained Video Diffusion Models
[arXiv] 2026-02-24 | Efficient and Explainable End-to-End Autonomous Driving via Masked Vision-Language-Action Diffusion
[arXiv] 2026-02-24 | Sterile Neutrino as an Asymmetric Dark Matter
[arXiv] 2026-02-24 | Effect of atom-oscillator interaction on the aging transition in coupled oscillators
[arXiv] 2026-02-24 | BFA++: Hierarchical Best-Feature-Aware Token Prune for Multi-View Vision Language Action Model
[arXiv] 2026-02-24 | Hydrodynamic modulation via cupping in a crustacean-inspired propulsor
[arXiv] 2026-02-24 | From Logs to Language: Learning Optimal Verbalization for LLM-Based Recommendation in Production
[arXiv] 2026-02-24 | Standard Transformers Achieve the Minimax Rate in Nonparametric Regression with $C^{s,λ}$ Targets
[arXiv] 2026-02-24 | The Finite Primitive Basis Theorem for Computational Imaging: Formal Foundations of the OperatorGraph Representation
[arXiv] 2026-02-24 | Changing the Optics: Comparing Traditional and Retrieval-Augmented GenAI E-Tutorials in Interdisciplinary Learning
[arXiv] 2026-02-24 | Maximin Share Guarantees via Limited Cost-Sensitive Sharing
[arXiv] 2026-02-24 | Range Emulator: A Compact Paraxial Optical System to Emulate Long-Distance Monochromatic Laser Propagation
[arXiv] 2026-02-24 | Precise Measurement of Matter-Antimatter Asymmetry with Entangled Hyperon Antihyperon Pairs
[arXiv] 2026-02-24 | ASKAP J005512.2-255834: A Luminous, Long-Lived Radio Transient at z = 0.1 -- an Orphan Afterglow or an off-nuclear TDE from an IMBH?
[arXiv] 2026-02-24 | How Do Inpainting Artifacts Propagate to Language?
[arXiv] 2026-02-24 | Design of Skyrmion Bags with Tunable Topology in Symmetry-Broken 2D Lattices
[arXiv] 2026-02-24 | Half a century of the theory of synchronization
[arXiv] 2026-02-24 | Corrections to classical results on Independence and Covering numbers of the Splitting graph
[arXiv] 2026-02-24 | Error-Controlled Borrowing from External Data Using Wasserstein Ambiguity Sets
[arXiv] 2026-02-24 | Hybrid LLM-Embedded Dialogue Agents for Learner Reflection: Designing Responsive and Theory-Driven Interactions
[arXiv] 2026-02-24 | Propagation of elastic waves in a flexomagnetic solid
[arXiv] 2026-02-24 | Codified Context: Infrastructure for AI Agents in a Complex Codebase
[arXiv] 2026-02-24 | Search for pair production of heavy resonances in final states with a photon and large-radius jets in proton-proton collisions at $\sqrt{s}$ = 13 TeV
[arXiv] 2026-02-24 | PhyGHT: Physics-Guided HyperGraph Transformer for Signal Purification at the HL-LHC
[arXiv] 2026-02-24 | Introduction to Strong Alfvénic MHD Turbulence
[arXiv] 2026-02-24 | Evolution of Spatial Complexity in Flare Ribbon Substructure and Its Relationship to Magnetic Reconnection Dynamics
[arXiv] 2026-02-24 | Prior-Agnostic Incentive-Compatible Exploration
[arXiv] 2026-02-24 | Omnidirectional magnetic imaging of magnetic anisotropy and phase transitions
[arXiv] 2026-02-24 | Radiation damage to normal mammalian tissue in vivo with laser-driven protons at ultra-high instantaneous dose rate
[arXiv] 2026-02-24 | Oracle-Robust Online Alignment for Large Language Models
[arXiv] 2026-02-24 | Continuous Local Symmetry: Connection to Reactivity and Recognition
[arXiv] 2026-02-24 | Permutation decoding of algebraic geometry codes from Hermitian and norm-trace curves
[arXiv] 2026-02-24 | IoT-Driven Building Energy Management Systems (BEMS) for Net Zero Energy Buildings: Concept, Integration and Future Directions
[arXiv] 2026-02-24 | A Unified Error Correction Code for Universal Quantum Computing with Identical Particles
[arXiv] 2026-02-24 | Intelligence Without Integrity: Why Capable LLMs May Undermine Reliability
